Fukui_Minamiechizen,福井県南越前町,今庄図書館,100615,今庄図書館,南越前町立今庄図書館,http://lib.town.minamiechizen.fukui.jp/index.html,福井県南条郡南越前町今庄74-14,福井県,南条郡南越前町,919-0131,0778-45-8004,"136.200310,35.773572",MEDIUM,,136.200310,35.773572
Fukui_Minamiechizen,福井県南越前町,南条図書館,100616,南条図書館,南越前町立南条図書館,http://lib.town.minamiechizen.fukui.jp/index.html,福井県南条郡南越前町牧谷29-15-1,福井県,南条郡南越前町,919-0203,0778-47-3810,"136.200411,35.832681",MEDIUM,,136.200411,35.832681
Fukui_Minamiechizen,福井県南越前町,河野図書館,100617,河野図書館,南越前町立河野図書館,http://lib.town.minamiechizen.fukui.jp/index.html,福井県南条郡南越前町河野2-29-1,福井県,南条郡南越前町,915-1111,0778-48-2881,"136.0681065,35.8256979",MEDIUM,,136.0681065,35.8256979
Fukui_Obama,福井県小浜市,小浜市立図書館,100618,小浜市立図書館,小浜市立図書館,http://www1.city.obama.fukui.jp/obm/tosyokan/,福井県小浜市小浜白鬚112  白鬚業務棟内 4～6階,福井県,小浜市,917-0069,0770-52-1042,"135.7420443,35.4955958",MEDIUM,,135.7420443,35.4955958
Fukui_Ohi,福井県おおい町,名田庄図書館,109349,名田庄図書館,おおい町立名田庄図書館,http://townohi-lib.jp/,福井県大飯郡おおい町名田庄久坂3-21-1 おおい町里山文化交流センター「ぶらっと」内,福井県,大飯郡おおい町,917-0382,0770-67-3703,"135.6813897,35.3993701",MEDIUM,,135.6813897,35.3993701
Fukui_Ohi,福井県おおい町,大飯図書館,109348,大飯図書館,おおい町立大飯図書館,http://townohi-lib.jp/,福井県大飯郡おおい町成和第2号1番地1,福井県,大飯郡おおい町,919-2104,0770-77-2820,"135.613127,35.483249",MEDIUM,,135.613127,35.483249
Fukui_Ono,福井県大野市,本館,100619,大野市図書館,大野市図書館,http://www.city.ono.fukui.jp/kosodate/toshokan/index.html,福井県大野市天神町2番4号,福井県,大野市,912-0084,0779-65-5500,"136.4892414,35.980589",MEDIUM,,136.4892414,35.980589
Fukui_Pref,福井県立図書館,本館,100620,福井県立図書館,福井県立図書館,https://www.library-archives.pref.fukui.lg.jp/,福井県福井市下馬町51-11,福井県,福井市,918-8113,0776-33-8860,"136.242437,36.036928",LARGE,,136.242437,36.036928
Fukui_Pref,福井県立図書館,福井ふるさと文学,115890,ふるさと文学館,福井県ふるさと文学館,https://www.library-archives.pref.fukui.lg.jp/,福井県福井市下馬町51-11,福井県,福井市,918-8113,0776-33-8866,"136.242244,36.0370627",SPECIAL,,136.242244,36.0370627
Fukui_Pref,福井県立図書館,若狭,100621,若狭図書学習センター,福井県立若狭図書学習センター,https://www.library-archives.pref.fukui.lg.jp/,福井県小浜市南川町6-11,福井県,小浜市,917-0075,0770-52-2705,"135.7540932,35.4929268",LARGE,,135.7540932,35.4929268
Fukui_Sabae,福井県鯖江市,えきﾗｲﾌﾞﾗﾘ,114035,えきライブラリ,鯖江市えきライブラリー tetote,https://www.city.sabae.fukui.jp/kosodate_kyoiku/bunkanoyakata/riyoannai/konnaservice/ekilibrarytetote.html,福井県鯖江市日の出町1-2 JR鯖江駅2F,福井県,鯖江市,916-0053,0778-52-0089 [図書館],"136.188708,35.943391",SMALL,,136.188708,35.943391
Fukui_Sabae,福井県鯖江市,本館,100622,鯖江市図書館,鯖江市図書館,https://www.city.sabae.fukui.jp/kosodate_kyoiku/bunkanoyakata/bunkanoyakata.html,福井県鯖江市水落町2丁目25番28号,福井県,鯖江市,916-0022,0778-52-0089,"136.1865739,35.9619552",MEDIUM,,136.1865739,35.9619552
Fukui_Sakai,福井県坂井市,三国図書館,100624,三国図書館,坂井市立三国図書館,https://lib.city.sakai.fukui.jp/,福井県坂井市三国町神明1丁目4-20,福井県,坂井市,913-0047,0776-81-2900,"136.147176,36.217509",MEDIUM,,136.147176,36.217509
Fukui_Sakai,福井県坂井市,丸岡図書館,108798,丸岡図書館,坂井市立丸岡図書館,https://lib.city.sakai.fukui.jp/,福井県坂井市丸岡町霞3-10-1,福井県,坂井市,910-0231,0776-67-1500,"136.274740,36.153278",MEDIUM,,136.274740,36.153278
Fukui_Sakai,福井県坂井市,坂井図書館,100625,坂井図書館,坂井市立坂井図書館,https://lib.city.sakai.fukui.jp/,福井県坂井市坂井町下新庄12-3-1,福井県,坂井市,919-0521,0776-67-2666,"136.226266,36.166425",MEDIUM,,136.226266,36.166425
Fukui_Sakai,福井県坂井市,春江図書館,100623,春江図書館,坂井市立春江図書館,https://lib.city.sakai.fukui.jp/,福井県坂井市春江町西太郎丸15-22,福井県,坂井市,919-0474,0776-51-8810,"136.2126195,36.1319259",MEDIUM,,136.2126195,36.1319259
Fukui_Takahama,福井県高浜町,内浦公民館,100627,内浦公民館,高浜町中央図書館内浦分館,http://www.town.takahama.fukui.jp/page/kyouiku/utiurakouminkan.html,福井県大飯郡高浜町山中104-4-2 高浜町内浦公民館内,福井県,大飯郡高浜町,919-2351,0770-76-2007,"135.4638702,35.5179655",MEDIUM,,135.4638702,35.5179655
Fukui_Takahama,福井県高浜町,和田公民館,100628,和田公民館,高浜町中央図書館和田分館,http://www.town.takahama.fukui.jp/page/kyouiku/wadakouminkan.html,福井県大飯郡高浜町和田123-24-2 和田公民館内,福井県,大飯郡高浜町,919-2201,0770-72-1325,"135.5789194,35.491628",MEDIUM,,135.5789194,35.491628
Fukui_Takahama,福井県高浜町,青郷公民館,100629,青郷分館,高浜町中央図書館青郷分館,http://www.town.takahama.fukui.jp/page/kyouiku/seikyokouminkan.html,福井県大飯郡高浜町青8-4-1 青郷公民館内,福井県,大飯郡高浜町,919-2384,0770-72-6055,"135.5040022,35.4843477",MEDIUM,,135.5040022,35.4843477
Fukui_Takahama,福井県高浜町,高浜町中央図書館,100626,中央図書館,高浜町中央図書館,http://www.town.takahama.fukui.jp/page/kyouiku/toshokan.html,福井県大飯郡高浜町立石13-7,福井県,大飯郡高浜町,919-2226,0770-72-2649,"135.541396,35.486357",MEDIUM,,135.541396,35.486357
Fukui_Tsuruga,福井県敦賀市,本館,100630,敦賀市立図書館,敦賀市立図書館,http://lib.ton21.ne.jp/LWeb/index.htm,福井県敦賀市東洋町2-1,福井県,敦賀市,914-0047,0770-22-1868,"136.069859,35.644220",MEDIUM,,136.069859,35.644220
Fukui_Tsuruga,福井県敦賀市,粟野公民館,100631,粟野公民館,敦賀市粟野公民館図書コーナー,http://lib.ton21.ne.jp/LWeb/index.htm,福井県敦賀市御名53-19,福井県,敦賀市,914-0132,0770-22-0902,"136.049739,35.6185389",SMALL,,136.049739,35.6185389
Fukui_Wakasa,福井県若狭町,パレア館,100633,パレア若狭図書館,若狭町立図書館パレア若狭館,https://wakasa-lib.jp/,福井県三方上中郡若狭町市場18-18,福井県,三方上中郡若狭町,919-1541,0770-62-2505,"135.8603886,35.4608936",MEDIUM,,135.8603886,35.4608936
Fukui_Wakasa,福井県若狭町,リブラ館,100632,三方図書館,若狭町立図書館リブラ館,https://wakasa-lib.jp/,福井県三方上中郡若狭町中央1-2,福井県,三方上中郡若狭町,919-1393,0770-45-9115,"135.9092287,35.5496855",MEDIUM,,135.9092287,35.5496855
Univ_Fcm,福井医療大学,図書館,111837,図書館,福井医療大学図書館,http://www.f-gh.jp/fhsu/daigaku/fhsu_library.html,福井県福井市江上町55字鳥町13-1,福井県,福井市,910-3190,0776-59-2200,"136.166216,36.129717",UNIV,,136.166216,36.129717
Univ_Fukui,福井大学,医学図書館,105093,医学図書館,福井大学附属図書館医学図書館,http://www.flib.u-fukui.ac.jp/,福井県吉田郡永平寺町松岡下合月23-3,福井県,吉田郡永平寺町,910-1194,0776-61-8258,"136.291709,36.109389",UNIV,,136.291709,36.109389
Univ_Fukui,福井大学,総合図書館,111531,総合図書館,福井大学附属図書館総合図書館,http://www.flib.u-fukui.ac.jp/,福井県福井市文京3丁目9番1号,福井県,福井市,910-8507,0776-27-8416,"136.211888,36.076160",UNIV,,136.211888,36.076160
Univ_Fukui_Nct,福井工業高等専門学校,図書館,105026,図書館,福井工業高等専門学校図書館,http://www.fukui-nct.ac.jp/~tosyo/libindex.html,福井県鯖江市下司町,福井県,鯖江市,916-8507,0778-62-8211,"136.170742,35.935956",UNIV,,136.170742,35.935956
Univ_Fukui_Pu,福井県立大学,小浜,105029,小浜分室,福井県立大学附属図書館小浜分室,http://www.fpu.ac.jp/cis/library/,福井県小浜市学園町1-1,福井県,小浜市,917-0003,0770-52-9623,"135.759170,35.510243",UNIV,,135.759170,35.510243
Univ_Fukui_Pu,福井県立大学,本館,105030,附属図書館,福井県立大学附属図書館,http://www.fpu.ac.jp/cis/library/,福井県吉田郡永平寺町松岡兼定島4-1-1,福井県,吉田郡永平寺町,910-1195,0776-61-6000,"136.276257,36.109095",UNIV,,136.276257,36.109095
Univ_Fukui_Ut,福井工業大学,学園図書館,106612,図書館,福井工業大学図書館,http://www.fukui-ut.ac.jp/library/,福井県福井市学園3丁目6-1,福井県,福井市,910-8505,0776-29-7870,"136.196054,36.069465",UNIV,,136.196054,36.069465
Univ_Jinai,仁愛女子短期大学,本館,105025,附属図書館,仁愛女子短期大学附属図書館,http://www.jin-ai.ac.jp/lib/,福井県福井市天池町43-1-1,福井県,福井市,910-0124,050-3532-9034,"136.217492,36.1034398",UNIV,,136.217492,36.1034398
Univ_Jindai,仁愛大学,本館,105024,附属図書館,仁愛大学附属図書館,https://www.jindai.ac.jp/lib/,福井県越前市大手町3-1-1,福井県,越前市,915-8586,0778-27-8650,"136.211803,35.891456",UNIV,,136.211803,35.891456
Univ_Tsuruga_Nu,敦賀市立看護大学,本館,120364,敦賀市立看護大学附属図書館,敦賀市立看護大学附属図書館,http://www.tsuruga-nu.ac.jp/publics/index/102/0/,福井県敦賀市木崎78-2-1,福井県,敦賀市,914-0814,0770-20-5500,"136.033983,35.645767",UNIV,,136.033983,35.645767
Iwate_Fudai,岩手県普代村,普代中学校,111570,普代中学校,普代村立普代中学校図書室,https://ilisod001.apsel.jp/fudai-library/wopc/pc/pages/SimpleSearch.jsp?srv=,岩手県下閉伊郡普代村第13地割字普代14-45,岩手県,下閉伊郡普代村,028-8335,0194-35-2551,"141.890714,40.011295",SMALL,,141.890714,40.011295
Iwate_Fudai,岩手県普代村,普代図書室,111198,ふれあい交流センター,普代村ふれあい交流センター図書室,https://ilisod001.apsel.jp/fudai-library/wopc/pc/pages/TopPage.jsp,岩手県下閉伊郡普代村第13地割普代87番地2,岩手県,下閉伊郡普代村,028-8335,0194-36-1044,"141.883302,40.005364",SMALL,,141.883302,40.005364
Iwate_Fudai,岩手県普代村,普代小学校,111229,普代小学校,普代村立普代小学校図書室,https://ilisod001.apsel.jp/fudai-library/wopc/pc/pages/TopPage.jsp,岩手県下閉伊郡普代村14-58-6,岩手県,下閉伊郡普代村,028-8331,0194-35-2550,"141.892830,40.012457",SMALL,,141.892830,40.012457
Iwate_Hachimantai,岩手県八幡平市,市立図書館,101656,八幡平市立図書館,八幡平市立図書館,http://hachi-lib.jp/,岩手県八幡平市大更第35地割57-1,岩手県,八幡平市,028-7111,0195-75-1700,"141.0945439,39.9247393",MEDIUM,,141.0945439,39.9247393
Iwate_Hachimantai,岩手県八幡平市,松尾コミュ,101657,松尾コミュニティーセンター,八幡平市松尾コミュニティーセンター図書室,http://hachi-lib.jp/,岩手県八幡平市野駄7-220,岩手県,八幡平市,028-7301,0195-76-3235,"141.052379,39.943225",SMALL,,141.052379,39.943225
Iwate_Hachimantai,岩手県八幡平市,荒屋コミュ,101655,荒屋コミュセン,八幡市荒屋コミュニティセンター図書室,http://hachi-lib.jp/,岩手県八幡平市叺田70 荒屋コミュニティセンター内,岩手県,八幡平市,028-7533,0195-72-2505,"141.052974,40.101888",SMALL,,141.052974,40.101888
Iwate_Hanamaki,岩手県花巻市,大迫,101658,大迫図書館,花巻市立大迫図書館,https://www.city.hanamaki.iwate.jp/bunkasports/bunka/tosyokan/1002048.html,岩手県花巻市大迫町大迫第2地割51番地4 大迫総合支所内,岩手県,花巻市,028-3203,0198-48-2244,"141.2912859,39.469059",MEDIUM,,141.2912859,39.469059
Iwate_Hanamaki,岩手県花巻市,大迫ＢＭ,101659,大迫移動図書館,花巻市大迫移動図書館「たんぽぽ号」,https://www.city.hanamaki.iwate.jp/bunkasports/bunka/tosyokan/1002048.html,岩手県花巻市大迫町大迫5-78-1,岩手県,花巻市,028-3203,0198-48-2244,"141.2908943,39.4705088",BM,,141.2908943,39.4705088
Iwate_Hanamaki,岩手県花巻市,東和,101660,東和図書館,花巻市立東和図書館,https://www.city.hanamaki.iwate.jp/bunkasports/bunka/tosyokan/1002048.html,岩手県花巻市東和町安俵6区90,岩手県,花巻市,028-0115,0198-42-3202,"141.224533,39.384936",MEDIUM,,141.224533,39.384936
Iwate_Hanamaki,岩手県花巻市,東和ＢＭ,101661,ぎんが号,花巻市東和移動図書館「あやめ号」,https://www.city.hanamaki.iwate.jp/bunkasports/bunka/tosyokan/1002048.html,岩手県花巻市東和町安俵6区90,岩手県,花巻市,025-0097,0198-42-3202,"141.224539,39.3849671",BM,,141.224539,39.3849671
Iwate_Hanamaki,岩手県花巻市,石鳥谷,101662,石鳥谷図書館,花巻市立石鳥谷図書館,https://www.city.hanamaki.iwate.jp/bunkasports/bunka/tosyokan/1002048.html,岩手県花巻市石鳥谷町中寺林7-5-1,岩手県,花巻市,028-3171,0198-45-6882,"141.141962,39.482380",MEDIUM,,141.141962,39.482380
Iwate_Hanamaki,岩手県花巻市,石鳥谷ＢＭ,101663,石鳥谷移動図書館,花巻市石鳥谷移動図書館「ぽらーの号」,https://www.city.hanamaki.iwate.jp/bunkasports/bunka/tosyokan/1002048.html,岩手県花巻市石鳥谷町中寺林7-5-1,岩手県,花巻市,028-3171,0198-45-6882,"141.1418925,39.4823734",BM,,141.1418925,39.4823734
Iwate_Hanamaki,岩手県花巻市,花巻,101664,花巻図書館,花巻市立花巻図書館,https://www.city.hanamaki.iwate.jp/bunkasports/bunka/tosyokan/1002048.html,岩手県花巻市若葉町三丁目16番24号,岩手県,花巻市,025-0097,0198-23-5334,"141.1010722,39.3846648",MEDIUM,,141.1010722,39.3846648
Iwate_Hanamaki,岩手県花巻市,花巻ＢＭ,101665,花巻移動図書館,花巻市花巻移動図書館「ぎんが号」,https://www.city.hanamaki.iwate.jp/bunkasports/bunka/tosyokan/1002048.html,岩手県花巻市若葉町三丁目16番24号,岩手県,花巻市,025-0097,0198-23-5334,"141.1010722,39.3846648",BM,,141.1010722,39.3846648
Iwate_Hiraizumi,岩手県平泉町,平泉町立図書館,110164,平泉町立図書館,平泉町立図書館,"http://www.town.hiraizumi.iwate.jp/index.cfm/26,0,128,278,html",岩手県西磐井郡平泉町平泉字志羅山11−4,岩手県,西磐井郡平泉町,029-4102,0191-46-5455,"141.1145634,38.9875705",MEDIUM,,141.1145634,38.9875705
Iwate_Hirono,岩手県洋野町,ひばり号,111908,ひばり号,洋野町移動図書館車「ひばり号」,https://ilisod004.apsel.jp/hirono-library/,岩手県九戸郡洋野町種市23-27-1,岩手県,九戸郡洋野町,028-7914,0194-65-3943,"141.7182534,40.4074759",BM,,141.7182534,40.4074759
Iwate_Hirono,岩手県洋野町,テトラパック号,111909,テトラパック号,洋野町移動図書館車「テトラパック号」,https://ilisod004.apsel.jp/hirono-library/,岩手県九戸郡洋野町種市23-27-1,岩手県,九戸郡洋野町,028-7914,0194-65-3943,"141.7182534,40.4074759",BM,,141.7182534,40.4074759
Iwate_Hirono,岩手県洋野町,大野図書館,111607,大野図書館,洋野町立大野図書館,https://ilisod004.apsel.jp/hirono-library/,岩手県九戸郡洋野町大野60-40-2,岩手県,九戸郡洋野町,028-8802,0194-77-4086,"141.6328548,40.278361",MEDIUM,,141.6328548,40.278361
Iwate_Hirono,岩手県洋野町,種市図書館,111606,種市図書館,洋野町立種市図書館,https://ilisod004.apsel.jp/hirono-library/,岩手県九戸郡洋野町種市23-27-1,岩手県,九戸郡洋野町,028-7914,0194-65-3943,"141.718264,40.407202",MEDIUM,,141.718264,40.407202
Iwate_Ichinohe,岩手県一戸町,一戸町立図書館,101667,一戸町立図書館,一戸町立図書館,http://ichinohe-lib.sakura.ne.jp/,岩手県二戸郡一戸町一戸字砂森117-2,岩手県,二戸郡一戸町,028-5312,0195-31-1400,"141.3041265,40.210367",MEDIUM,,141.3041265,40.210367
Iwate_Ichinohe,岩手県一戸町,中央公民館,101666,中央公民館,一戸町中央公民館図書室,https://www.town.ichinohe.iwate.jp/soshikikarasagasu/shogaigakushuka/chuokominkan/2005.html,岩手県二戸郡一戸町高善寺字大川鉢24-9,岩手県,二戸郡一戸町,028-5311,0195-33-2111 [一戸町役場],"141.2954776,40.2130249",SMALL,,141.2954776,40.2130249
Iwate_Ichinohe,岩手県一戸町,奥中山地区公民館,101668,奥中山地区公民館,一戸町奥中山地区公民館図書室,https://www.town.ichinohe.iwate.jp/soshikikarasagasu/shogaigakushuka/chuokominkan/2005.html,岩手県二戸郡一戸町中山字大塚114-3,岩手県,二戸郡一戸町,028-5133,0195-35-2112,"141.2310204,40.0642794",SMALL,,141.2310204,40.0642794
Iwate_Ichinohe,岩手県一戸町,小鳥谷地区公民館,101669,小鳥谷地区公民館,一戸町小鳥谷地区公民館図書室,https://www.town.ichinohe.iwate.jp/soshikikarasagasu/shogaigakushuka/chuokominkan/2005.html,岩手県二戸郡一戸町小鳥谷字中屋敷上12-4,岩手県,二戸郡一戸町,028-5221,0195-34-3315,"141.305238,40.1683192",SMALL,,141.305238,40.1683192
Iwate_Ichinohe,岩手県一戸町,鳥海地区公民館,101670,鳥海公民館,一戸町鳥海公民館図書室,https://www.town.ichinohe.iwate.jp/soshikikarasagasu/shogaigakushuka/chuokominkan/2005.html,岩手県二戸郡一戸町中里字上前田46-4,岩手県,二戸郡一戸町,028-5306,0195-33-1204,"141.261016,40.195596",SMALL,,141.261016,40.195596
Iwate_Ichinoseki,岩手県一関市,一関図書館,101672,一関図書館 ,一関市立一関図書館 ,http://www.library.city.ichinoseki.iwate.jp/,岩手県一関市大手町2-46,岩手県,一関市,021-0884,0191-21-2147,"141.134254,38.928180",MEDIUM,,141.134254,38.928180
Iwate_Ichinoseki,岩手県一関市,一関ＢＭ,101671,わかくさ号,一関市立一関移動図書館「わかくさ号」,http://www.library.city.ichinoseki.iwate.jp/,岩手県一関市大手町2-46,岩手県,一関市,021-0884,0191-21-2147,"141.1336695,38.9282634",BM,,141.1336695,38.9282634
Iwate_Ichinoseki,岩手県一関市,千厩図書館,101673,千厩図書館 ,一関市立千厩図書館 ,http://www.library.city.ichinoseki.iwate.jp/,岩手県一関市千厩町千厩字北方171-7,岩手県,一関市,029-0803,0191-51-1122,"141.3320846,38.9207267",MEDIUM,,141.3320846,38.9207267
Iwate_Ichinoseki,岩手県一関市,大東図書館,101675,大東図書館,一関市立大東図書館,http://www.library.city.ichinoseki.iwate.jp/,岩手県一関市大東町摺沢字新右エ門土手12-2,岩手県,一関市,029-0523,0191-75-3541,"141.3234909,38.9963433",MEDIUM,,141.3234909,38.9963433
Iwate_Ichinoseki,岩手県一関市,大東ＢＭ,101674,なぎさ号,一関市立大東移動図書館「なぎさ号」,http://www.library.city.ichinoseki.iwate.jp/,岩手県一関市大東町摺沢字新右エ門土手12-2,岩手県,一関市,029-0523,0191-75-3541,"141.3234909,38.9963433",BM,,141.3234909,38.9963433
Iwate_Ichinoseki,岩手県一関市,室根図書館,101676,室根図書館 ,一関市立室根図書館 ,http://www.library.city.ichinoseki.iwate.jp/,岩手県一関市室根町折壁字八幡沖345 一関市役所室根支所1階,岩手県,一関市,029-1201,0191-64-3820,"141.4447526,38.9363003",MEDIUM,,141.4447526,38.9363003
Iwate_Ichinoseki,岩手県一関市,川崎図書館,101677,川崎図書館 ,一関市立川崎図書館 ,http://www.library.city.ichinoseki.iwate.jp/,岩手県一関市川崎町薄衣字諏訪前7-1,岩手県,一関市,029-0202,0191-43-4123,"141.263979,38.901520",MEDIUM,,141.263979,38.901520
Iwate_Ichinoseki,岩手県一関市,東山図書館,101678,東山図書館 ,一関市立東山図書館,http://www.library.city.ichinoseki.iwate.jp,岩手県一関市東山町長坂字町335-1 東山地域交流センター1階,岩手県,一関市,029-0302,0191-47-2324,"141.2530039,38.9928554",MEDIUM,,141.2530039,38.9928554
Iwate_Ichinoseki,岩手県一関市,東山石賢,116287,双思堂文庫,石と賢治のミュージアム（太陽と風の家）「双思堂文庫」,"http://www.city.ichinoseki.iwate.jp/index.cfm/6,0,149,html",岩手県一関市東山町松川字滝ノ沢149-1,岩手県,一関市,029-0303,0191-47-3655,"141.238266,38.978865",SPECIAL,,141.238266,38.978865
Iwate_Ichinoseki,岩手県一関市,東山ＢＭ,108559,やまゆり号,一関市立東山移動図書館「やまゆり号」,http://www.library.city.ichinoseki.iwate.jp,岩手県一関市東山町長坂字町335-1,岩手県,一関市,029-0302,0191-47-2324,"141.2512227,38.9886801",BM,,141.2512227,38.9886801
Iwate_Ichinoseki,岩手県一関市,花泉図書館,101679,花泉図書館 ,一関市立花泉図書館 ,http://www.library.city.ichinoseki.iwate.jp,岩手県一関市花泉町涌津字上三ノ町12,岩手県,一関市,029-3205,0191-82-4939,"141.188424,38.8292686",MEDIUM,,141.188424,38.8292686
Iwate_Ichinoseki,岩手県一関市,藤沢図書館,111189,藤沢図書館,一関市立藤沢図書館,http://www.library.city.ichinoseki.iwate.jp/,岩手県一関市藤沢町藤沢仁郷12-5 藤沢文化センター1階,岩手県,一関市,029-3405,0191-63-5088,"141.352266,38.867974",MEDIUM,,141.352266,38.867974
